id_restaurant,name,review_id,text,rating
hfe0QLfHwyaiE_HBhkq9AA,Le Grenier de Notre-Dame,Irk3H5Dxkowyai4Qz1LyiA,Omg this place was soo good .we ate here twice. Once we were late and the server stayed open for us. Not many vegan dishes but a couple. The first night was...,5
hfe0QLfHwyaiE_HBhkq9AA,Le Grenier de Notre-Dame,d7ChDB_puf_x2hf5UN9maA,"Amazing place! 
Friendliness: We didn't have a reservation but weren't 'eye rolled' like some other reviews suggested. The host /hostess were very friendly,...",5
DS99xpMkcoH9qCkstWmRAw,Septime,_ZioD15Ar91LE5CyYV-BvQ,this was my first nice dinner in paris in a world that was trying to navigate fine dining without social contact. septime came up with this concept of...,5
DS99xpMkcoH9qCkstWmRAw,Septime,5CeRYplpaTSO90yA7TkkDA,My wife and I went to Septime last summer when we were in Paris on our honeymoon. We found out about this restaurant through theworlds50best.com (ranked...,5
DS99xpMkcoH9qCkstWmRAw,Septime,zvlNTGg2tI7vCerdwaj88A,"Where to start. 

This was my second Michelin starred place, first one star. 

Reservation was particularly difficult to get. Being from the west coast USA,...",5
NvQOJZ8mhKSwu1W4SSwpkQ,L'Arpège,LRNlIqX7gDLUNfpQ6XsGOw,"French decadence in a small restaurant, the creativity flowing from their gardens is abundant and worth the excursion. 

One of the first things that you...",5
NvQOJZ8mhKSwu1W4SSwpkQ,L'Arpège,Fz8FfiEI7HOv1xWwaicTVQ,"This is the much anticipated restaurant I have wanted to try, and I was not disappointed at all.  Our group was greeted by really warm and friendly staffs...",5
NvQOJZ8mhKSwu1W4SSwpkQ,L'Arpège,j4Wnfyk2VDrYwIi6x6Ly2g,"It might have been the 42 degree weather souring the mood, but L'Arpege was kind of disappointing. We had the chef special tasting menu and then the full...",3
02NKfAZFUknkF3LVyjnf6A,Y-Izakaya,dGXPl2xEevnUjOsd-tEFiw,"Pretty good, great flavors, prices are very accessible. It's not mind blowing but it's a good local restaurant. Service is fast and nice.",5
02NKfAZFUknkF3LVyjnf6A,Y-Izakaya,AJqxszb7YkbrBl8kaYQRpw,Found this little Japanese restaurant when trying to find places to eat on Yelp. We've always been fond of izakayas in NYC so we thought we'd give this one...,5
02NKfAZFUknkF3LVyjnf6A,Y-Izakaya,VfWEZ2EvOXhLaZQn2BH1GQ,"Service was quick and food was delicious, budget friendly too, we will definitely come back",5
Tb6siRZNm2X7GLiPXWpLLg,Tour d'Argent,-NcMWwRgbkBUmN8kb0QIbQ,"Eating at Tour d'Argent was a dream for many years and I don't know why it took me so long to fit it ?!
Over 400 years of existence and visited by the most...",5
Tb6siRZNm2X7GLiPXWpLLg,Tour d'Argent,gFAMw_3Olnyv0OCavjIf_w,"What a let down! Stuffy, old fashioned, past it's prime! Looks like they haven't spent a dime on the place since the 1950s. Like the Jules Verne it has the...",2
Tb6siRZNm2X7GLiPXWpLLg,Tour d'Argent,DOMKaw_S-eMYCQBThJTuFQ,"Here's what is great about Tour d""Argent. The wine list is mind-blowing. If you are a wine fanatic, this alone is worth the visit. And the view of the Seine...",2
r22SOV14alXUSGru9LhIoQ,East Mamma,5t-B5EXPptAGlvS3jlAuPQ,"I'm a big fan of the Big Mamma Group restaurants.  They tend to be charmingly decorated, use Italian dinnerware (think what you'd buy in Positano), have...",5
r22SOV14alXUSGru9LhIoQ,East Mamma,P5r_bppyQtgyPaEqDpK5pg,"Nice and Cozy Place

My friend and I came here around 2pm and were seated immediately. 
I've read so many reviews about their pasta with truffles which made...",3
r22SOV14alXUSGru9LhIoQ,East Mamma,y9E9q12E3U3f99H2dARQsw,"First thing first, the food here is DELICIOUS. I came with a group and we ordered the black truffle pasta, margarita pizza, red pasta (can't remember the...",4
5PPRzntCCI_2wIp0g3SWwQ,Banh Mi,3lP7XzW_BEq_z8ck9H0wBA,"Best banh mi I have ever had. Must try in Paris. 

I always make this a necessary stop when I visit Paris. The porc caramel cannot be replicated elsewhere....",5
5PPRzntCCI_2wIp0g3SWwQ,Banh Mi,Sc7wSdvpxFUjLo8pfDOC4w,"It didn't feel right to leave Paris without trying a Vietnamese sandwich with an real French baguette! If I had more time, I'd definitely explore more of...",4
5PPRzntCCI_2wIp0g3SWwQ,Banh Mi,uNJSxTeZM1O1O8N7Z2n8ug,My boyfriend and I are Vietnamese and we wanted to try Banh Mi in Paris since their baguettes are much better than in the US. We came here and were...,4
ztDpbIX8XKKhaGLjyyosqQ,La Porteña,mQRsqHvsbvss3nGrwMP99w,"Lovely place for a meal & dessert!! Wine and coffee options too
Staff is so friendly & music is just perfect",5
ztDpbIX8XKKhaGLjyyosqQ,La Porteña,vLFKT2dUEymc3D4GB8-qxQ,"I don't dole our 5 stars randomly. It represents being the best over all others at what it is you do. 
Indulge in the art of natural intimacy of La Portena...",5
ztDpbIX8XKKhaGLjyyosqQ,La Porteña,Z_G3vbdBzw08wE_D2THQcg,Those little hot pockets of gem!!! It was a little hole in the wall place is is not to be reckoned with. I ordered a cheese with tomato and basil filling...,4
MfmIKDTvTNfpdID38qWVag,Le Porte Pot,Ql6OPtC-99bn6ehFuvBVCA,"I first discovered Le Porte Pot when visiting Paris in the spring of 2017, tempted in by the many positive reviews and proximity to where we were staying. I...",5
MfmIKDTvTNfpdID38qWVag,Le Porte Pot,Gm5dLJpCYiPxTxy3X1izMg,Our first night in Paris we found this on Yelp and well it was delicious. It had the best foie gras of the entire trip. It was a cold terrine with salt...,4
MfmIKDTvTNfpdID38qWVag,Le Porte Pot,HICZAx1NNAYZ-VByJoItaw,"Le Porte Pot is probably what you imagine when you think of a bistro in the heart of Paris.

Nestled in an alley just a few blocks from the Notre Dame...",4
0oMvjqVdNPIS81x79amvAA,Au Pied du Sacré Coeur,nO6v4O_J2efhbSEn1wkV2g,"Easily one of the best meals I've ever had. Honestly, everything was delicious, making it very difficult to pick my favorite dish. I came here with a group...",5
0oMvjqVdNPIS81x79amvAA,Au Pied du Sacré Coeur,43GVRx6CIPV-mRJXeavqbQ,My wife and I came here after hiking around Montmartre and saw all the great reviews for this restaurant here and on other sites. We were so looking forward...,1
0oMvjqVdNPIS81x79amvAA,Au Pied du Sacré Coeur,_0VduwoRaSNt5jMBKqZMRA,"The glaring problem here would be service and timing. Min was correct; we too waited about :40 for any food of any kind to show, and the restaurant on a...",3
UdyUNz28MNot1SfTQjdE7A,Les Petites Bouchées,CMLLR8TvSajX7M9kZK4IIA,"This is a cozy little restaurant on a side street in the Marais. It looked like there were about a dozen tables inside, but it didn't feel too cramped. I...",5
UdyUNz28MNot1SfTQjdE7A,Les Petites Bouchées,by5abGZePKk-lCj0cXJIWA,"We visited this nice tapas place in Le Marais for dinner.  Service was good, and we largely enjoyed the dishes.  Options are a bit limited compared to what...",4
UdyUNz28MNot1SfTQjdE7A,Les Petites Bouchées,7oXJIdl0BROKb-rTPE6s5g,A charming little space with a friendly service. This place is all about little bites (tapas). The food is inventive and fresh. I had the blood sausage on...,4
sgc5fGdiYfOmq8sTeyG3Kw,Café Saint-Régis,z5JhvgrDRWdDdBrjxL62LA,"This place is so great and upbeat that a fellow patron came up to me and asked if I had been a contestant on the bachelorette.
The French onion soup and...",5
sgc5fGdiYfOmq8sTeyG3Kw,Café Saint-Régis,cxKAqDND-AQx2zGoHmKTvg,"Yelp 100 Challenge 2020 #16

My friends and I absolutely loved this restaurant.  Every dish we got was fantastic and our server was great.

We...",5
sgc5fGdiYfOmq8sTeyG3Kw,Café Saint-Régis,RmiyA6v12OT9cIy-xkZtCw,Another cafe in a sea of cafes in Paris.  Nothing special about this place other than the friendly service.,3
bEvW28II36r2a-L_TWHS7Q,Poulette,6azks1MlErzfBEvE6wsrsw,This is our favorite steak frites place in Paris. We have visited twice and will continue to go back! The decor is beautiful and unique with tile work along...,5
bEvW28II36r2a-L_TWHS7Q,Poulette,9JMHediZLeJeiFIaY9beKw,"This is a charming 15 table restaurant that is a great choice in the area near Centre Pompidou, a little away from the touristy area.  They make excellent...",4
bEvW28II36r2a-L_TWHS7Q,Poulette,gLjtgKMtYV5CP4nq8Lwjog,"What a beautiful, romantic place!  I arrived when they opened like a true American, and I was immediately seated at the bar.  The menu was typical French...",5
4TZ92lo35VPqjrAvOVkQmQ,The Family,CmDLdvf3cOivsgBhJn2YPw,We just finished shopping at Galleries LaFayette and all of our group were STARVING! We opened Yelp! to search for a close by restaurant and The Family...,5
4TZ92lo35VPqjrAvOVkQmQ,The Family,p4xhqp8wna8WoK-QfpPBaQ,"Great food, good people... enjoyed this little gem!! Enjoyed the Mâche and of course the beef was fantastic, amazingly tender, mash potatoes were cheesy,...",5
4TZ92lo35VPqjrAvOVkQmQ,The Family,iGR5niuSXDo_1jQCZwZxaw,"Great staff, funny and engaging.   Strong knowledge of the menu from the champagne to the vegetable sides.  Food was excellent--satisfying and tasty.",5
Bn1ea1dkZZKvKIx-ju8sjw,Le Voltaire,VgR7-ykUF5ck1QUlePkT0w,The highlight of my fourth trip to Paris and I'm reviewing this restaurant while drinking a glass of port in the restaurant!  I find Voltaire's books highly...,5
Bn1ea1dkZZKvKIx-ju8sjw,Le Voltaire,NZetmQdJarD_Hf01xr3S4g,"Not sure how this place has a Michelin Star. Service was pretty weak, and the wine list was both limited and way over priced. The meal started out well, as...",2
Bn1ea1dkZZKvKIx-ju8sjw,Le Voltaire,_gQaojWBJx4PRaez92woYw,We were in Paris for 8 days and been to a few restaurant. This is one of the best. We had a duck confit and a French onion soup for lunch. Duck confit is...,5
9Ju4NtzKkV1kXqlDHq5nUg,Café Louise,JUg_lvnK3EYpGHXuxk2lAw,"The portions are smaller, only compared if you're traveling from the U.S. but the taste and quality was great. I would compare this place to family style...",5
9Ju4NtzKkV1kXqlDHq5nUg,Café Louise,UPunTPaSoTeRwQ2QE24CYA,"Very good food - lovely presentation and the staff is wonderful. The dauphinois potatoes are fantastic, and the meats were well prepared. 

One star off for...",4
9Ju4NtzKkV1kXqlDHq5nUg,Café Louise,UcHm3mOxpOZGoBX8oBM4wQ,This is a cozy little place perfect for a nice warm meal. I had the duck and my friend had the stewed beef. We both thought our dishes tasted good. They...,5
eKBoT4coMRZdGmgHZuKHaw,Le Petit Médicis,lOcCrh2AR8A9AiOhdH9irQ,"My favorite meal in Paris...so far! A very cute and small restaurant on a busy street near the park, I picked this one because the menu seemed to have the...",5
eKBoT4coMRZdGmgHZuKHaw,Le Petit Médicis,FEd-CIybice9UuwB78JFKw,This restaurant was absolutely awesome.  The pork head patte was amazing and our main courses were as well.  Servers were very nice and accommodating.  We...,5
eKBoT4coMRZdGmgHZuKHaw,Le Petit Médicis,VZrEbQ-v8DzuywaHKKhmOw,Wow. Flew into Paris late and after dropping our bags off at the Air Bnb by Jardin du Luxembourg our host recommended this spot. We squeezed into the only...,5
lTGYl3EcDKgXUhKpd7qQsw,Le Pré,Z3kjTfNjXn9ljnLYEgs5Hw,"Great place, must eat here again. Awesome place,  great service. Lovely vibe. Come with great people and it's a special moment in life.",5
lTGYl3EcDKgXUhKpd7qQsw,Le Pré,OVxaHL0AM-LZq8q4g1v9hA,Amazing service and food! Will be returning. The waiter spoke English and the food came out in a timely manner. What a great time I had at this establishment!!,5
lTGYl3EcDKgXUhKpd7qQsw,Le Pré,n08rDdyCbl5aENAqvlWtrw,"I had the avocado toast with poached egg and it was divine. It came with a salad, green with vinaigrette, which I felt very virtuous eating but did not...",5
-fuUNED7ux_Q1JGbZyf7gA,Roomies,2Tq0fmuJCJSrZSJT7HK-dQ,"I don't know why I gave them four stars to begin with, as I think this is one of the best quality, affordable (veggie)burgers in Paris. I've come back with...",5
-fuUNED7ux_Q1JGbZyf7gA,Roomies,ygXKTVhHdxNfOLNeSi5PmQ,"Amazing food! So good it's crazy! It's good for tourists, has good music and has an American vibe. Good fries with a delicious sauce, everyone ate their...",5
-fuUNED7ux_Q1JGbZyf7gA,Roomies,VpKMQmmU-cxgN0ma4MhJyg,"Great idea to create your own burger. Especially when the quality of the products to choose from, is very high.
I had a great experience in here. Recommended.",5
Ws4ibqvZYP7uAX1_8zfuQw,Puerta del Sol,vknFjj-x0SfWypVNr77MsQ,I am Peruvian and was missing my food while in Paris until i found this spot. Everything we tried was amazing! The choros were incredible and the chancho...,5
Ws4ibqvZYP7uAX1_8zfuQw,Puerta del Sol,E1SHmWkV3bGoWHvvOdTQ4g,"Delicious Peruvian food in Paris.  The main dishes are huge, and big enough to share.  The only knock was that service was a little slow.  I was told that...",5
Ws4ibqvZYP7uAX1_8zfuQw,Puerta del Sol,w0b3_RQ_jKAxE7IlDrx45g,"Great food , I am Peruvian visiting from San Francisco and everything here is authentic with lots of flavor  , I will be back",5
Hxqo84j1PWvo0-HizpHsuA,L'îlot,aIkLVljI54im8vEtx_VLmA,"Oysters, oysters, oysters... and other delights from the sea. This small unpretentious restaurant has an excellent selection of shellfish. Everything is...",5
Hxqo84j1PWvo0-HizpHsuA,L'îlot,jbKyy8KPiAcZ8SMABTRUdw,Brought some out of town friends to this small and unpretentious treasure of seafood in the Marais.  Excellent wine selection and perhaps the most delicious...,5
Hxqo84j1PWvo0-HizpHsuA,L'îlot,oMCUIlXJKi5n6vLKElLnrw,Great food. Great atmosphere. Very trendy. Seafood platter can easily be shared. We had plenty for 2.,4
g2zDeOraI0CCL6-AvcCxCQ,Le Petit Vendôme,cZRBAZrKyNsWOLj2dNJTrg,"I was at Roland Garros for the whole day...it rained occasionally and was rather chilly.  When I came back to my hotel, it was late and I was hungry!  The...",5
g2zDeOraI0CCL6-AvcCxCQ,Le Petit Vendôme,SFt4wqNrb0OSOW9PmHgmQA,Fantastic little brasserie just a few blocks north of the Jardin de Tuileries! I could not have asked for a much better lunch spot to enjoy my first meal in...,4
g2zDeOraI0CCL6-AvcCxCQ,Le Petit Vendôme,-zyNC4LvHcC95H__yVEfAQ,"What a great local spot! It was a delight coming at lunch time amongst all the working folks (I assume). Space is tight, so be ready to get a bit cozy with...",4
hTClaTbijWdvdSyHxRIiPQ,La Grande Cremerie,h65NpvfNjxzNcROVUPeYAg,"Awesome dessert crepes and cider! I don't think you can go wrong with any of the desert crepes, and I was disappointed we didn't come back for breakfast...",5
hTClaTbijWdvdSyHxRIiPQ,La Grande Cremerie,OtVf1D8Wg4F1gwyzLT8_mA,"Great little neighborhood spot serving organic and all natural French wines and charcuterie. Smoked tuna was exceptional, duck rilletes, lomo de bellota,...",4
hTClaTbijWdvdSyHxRIiPQ,La Grande Cremerie,iHwItUk8OpNxkXXuXQPdQw,"We arrived early, by Paris standards, at 7:00 pm and it was just the right time on a Sunday night as we took one of the last two-person tables. 

10 other...",5
Xas45a0hugQxiroHZu9MDA,Trois Fois Plus de Piment,WnbFfp-rb2F01vi_dq8xmA,"Didn't expect to eat Chinese food during my trip to Paris, but we wanted something different than the typical French food we'd had for the last handful of...",5
Xas45a0hugQxiroHZu9MDA,Trois Fois Plus de Piment,pS9IOWL9FzPfRjlJ1xYeIA,"I love, love Szechuan and spicy food in general.  You can't take the Asian out of the girl, even when she's in Paris.  I can go three days before I start...",4
Xas45a0hugQxiroHZu9MDA,Trois Fois Plus de Piment,FgayfO1phq4LsA9583BX4Q,"This Szechuan restaurant serves up a mean noodle dish...with heat to boot! I'm a huge fan of spicy food, and I got a recommendation from an acquaintance to...",5
i9yOyX3pVBLLuiISazJK2A,Le Reminet,z0RHWmRmEi9PMtB4k9ADNQ,"this was my favorite meal  in paris! 

i tried two other very popular and highly rated restuarant, but this one was we accidentally walked in on blew my...",5
i9yOyX3pVBLLuiISazJK2A,Le Reminet,HOe7FrBzH4NEBHH_epbd4Q,"Le Reminet was Awesome. 

Waking distance from Notre Dame's cathedral we found this little place. It is only like 10 tables big and has only 2 waitresses...",5
i9yOyX3pVBLLuiISazJK2A,Le Reminet,PAUNxA-2VLlQG6hQYXuQqg,"3.5* all around. Make a reservation at thefork.com to get 50% off your meal. However, you need to order appetizer/dessert with your main course to be...",3
plA1PYIoNhrR7uJO_essiQ,Le Comptoir Colonial,AlNpI3LawtLeHfmi89rfHw,"Comptoir Colonial is a wonderful, charming little spice store off of the famous rue Lepic. They have almost every spice imaginable, sold by the kilo. They...",5
dUNwD0iqTBO5NThUvlk2dQ,Bulliz,12Ljk8vS1DY4wH8oNJ077w,"Amazing sandwich and choux shop.  

Choux are basically bite sized baked dough with filling that taste better than anything else in the world.  Essentially...",5
dUNwD0iqTBO5NThUvlk2dQ,Bulliz,N1KWfqa4HvHb6G3ckWGXxg,"I could probably live off two Choux and tea, if they were always made by Bulliz.  Unfortunately for me, Bulliz is too far to enjoy every single day, but...",5
dUNwD0iqTBO5NThUvlk2dQ,Bulliz,CQ2rj-cU1E64cOelv76NTA,This cute cafe was tucked away on one of the less busy streets near my hotel. They serve mostly pastries. The creme puffs are DELICIOUS. I had the Carmel...,4
otY8mWropVN57bBuIX_YkA,Camélia,6uAnbVQ-6kYdmySP1brbXg,"You cannot go to Paris without dropping by the MO wether for lunch at Camelia or Sur Mesure or for tea time
Even after 10 years in Paris, I still rank the...",5
otY8mWropVN57bBuIX_YkA,Camélia,0Qevf1VRqP2y6aiZUniuEg,"Sunday brunch at Camélia is a more elegant buffet than I'm used to. For 98€/pp you have the buffet, an entree, and coffee or juice. The buffet consists of...",4
otY8mWropVN57bBuIX_YkA,Camélia,etfVW-QeRObNO9KSmMUZew,"After an afternoon of shopping and wandering around in the 1st arrondissement, we decided to take a short break and let our feet rest.
Camelia is a lounge...",5
K-LDufw9FHvjR7X456tg-w,Le Roi du Pot au Feu,0JVERASiUzDwS3tOcacddQ,If you're looking for traditional hearty and unpretentious comfort food this is your place.  The Pot au Feu will not disappoint and the bone marrow on toast...,5
K-LDufw9FHvjR7X456tg-w,Le Roi du Pot au Feu,4ngs6E4OTFkYQ6-mAK69-w,Fun place. Food was basic bistro style. Beef stew was nice served with an amazing bone marrow. The house wine sitting on the table when you sit down is a...,3
K-LDufw9FHvjR7X456tg-w,Le Roi du Pot au Feu,7FFShrzLNqw3sdAhqpWQDA,Took a long walk to get there but the food was amazing. !!  Worth the walk and 2 changes on the metro to get home,5
36bmPjOYLp6-Ql_IEiSQUw,Sacré Frenchy !,IeqWB8PO22LmeGNG0u_lDA,"Cute restaurant and awesome staff! Seemed to be a local favorite. We had a great lunch here, the staff was limited in English but were beyond super sweet,...",5
36bmPjOYLp6-Ql_IEiSQUw,Sacré Frenchy !,TnwX5jHq2il3rBTN1dljnA,Food was good and service was excellent.  We walked in just a little after they opened and were greeted very warmly.  We have a 4 month old and they were...,5
36bmPjOYLp6-Ql_IEiSQUw,Sacré Frenchy !,vbAF1JqA5SnAEV1rbATJDw,This restaurant was perfect for our last night in Paris! The staff was amazing and went above and beyond to make our experience memorable. We will...,5
c89IQ0D6xXiSMvzLaBJt8Q,Le P'tit Barcelone,a8Tho8XAWxdOINaSnWGHjg,"We ordered an assortment of tapas including paella, tortilla, pollo croquette, patatas bravas, poulet y chorizo and some other delicious foods.  

Certainly...",4
c89IQ0D6xXiSMvzLaBJt8Q,Le P'tit Barcelone,c5mO9Mz6pWxE3BQeZwNrGQ,"GREAT food, AMAZING agua de valencia sangria and AWESOME staff!!  Omar & Elodie were soooo much fun!  Loved that we found this Spanish tapas spot!...",5
c89IQ0D6xXiSMvzLaBJt8Q,Le P'tit Barcelone,EoZRTTQYwrH53Mm4NJ_CYQ,This place was fantastic! I'm surprised it doesn't have a lot more reviews. The food was excellent & they have the best sangria in Paris hands down! The man...,5
m7kDVQc-1_yax-KFA7pz0g,Sushi Yaki,GzLVNKhdxInkFxrijeYDBw,"This place was one of the few places open through the afternoon in Luxembourg, Paris, rather than closing at 3pm. Perfect for my girlfriend and I, as it was...",5
m7kDVQc-1_yax-KFA7pz0g,Sushi Yaki,oGFtsqKdJegt-wEPs1awyg,I ordered a udon soup and and dumpling combo.  The menu did not list what kind of meat it was going to be so I decided to be adventurous and just go for it....,3
m7kDVQc-1_yax-KFA7pz0g,Sushi Yaki,WpHO2k00BfkhOkLfwJNtGA,"Nearly no vegan (plant-based) or vegetarian options. I got the edamame, avocado cucumber roll, and mango juice. Nothing special, but definitely a cheap...",3
i5uF8n-W6oVh1KE0lbMR7g,Tavola di Gio,jKXMf0Vj9PUxQ-G3XsaIsA,If I am ever in Paris again I would definitely come back and eat here! It's a nice quiet place and the waiters and owner are very nice. If you are craving...,5
i5uF8n-W6oVh1KE0lbMR7g,Tavola di Gio,EZo6PachcXtT54a0djuiEQ,Definitely eat here! I would eat here every day if I lived here. We had the spaghetti and meatballs which was flavorful and delicious. We had the truffle...,5
i5uF8n-W6oVh1KE0lbMR7g,Tavola di Gio,JqjaFgOrvkaWNHXYLY7lpw,"Wish we had found this earlier in our 6 day stay.  Best Italian food since Chianti.  Small and busy but did not seem anything but relaxed.  Had a braesola,...",5
w5PJS5z4h48_jHkbsdWxMw,Fermier Gourmet,NkjZkxhyK1XbohGgbFEqxw,"You order on a little clipboard picking out your meat (or fish) then deciding if you'd like fries/veg and any sides and one sauce.

I ordered the steak...",5
w5PJS5z4h48_jHkbsdWxMw,Fermier Gourmet,F-wsLKg9zLZsVK8Vs8WlxQ,"Really nice vibe and incredible burgers. The menu is all build-your-own, and I did a beef burger with chevre cheese and it was sooooo good. 10/10 recommend...",5
w5PJS5z4h48_jHkbsdWxMw,Fermier Gourmet,L57_NIKYQo7sXLjRCv5TZw,"I ate there last night and had the Beef BBQ which was amazing and it is served with lots of vegetables, French fries and salad. Really good value for money....",5
dxcHp_NAnO2e_BvR_pY4Nw,Janine loves Sunday,CHwzpOtdw4H3_mWelW-7Jw,This place is out of business :((( I was so sad to pay 15 dollars for a taxi to discover this...,5
dxcHp_NAnO2e_BvR_pY4Nw,Janine loves Sunday,BxkwEEHDdBlaZOs90mWPrw,"You know when your meat loving husband loves a vegan place, it's got to be damn good. Finding vegetarian options in Paris wasn't the easiest, but Janine...",4
dxcHp_NAnO2e_BvR_pY4Nw,Janine loves Sunday,N55-QqjkeX1R4Fx6J-NoYQ,You know somewhere is good when you eat there and your like DELICIOUS then you later find out its vegan! The drinks were AMAZINGLY delicious and the waiter...,5
XrDNvRVXmYXrYTLZZzJyow,Les Résistants,hWdVehhkcPim9snvzNKFvg,"I thoroughly enjoyed my solo dinner here. I made a reservation, as I always do, even when dining alone. Trust me, it makes for a much better experience. I...",5
XrDNvRVXmYXrYTLZZzJyow,Les Résistants,R7gXvoQMh3ZDz1zPWHt4Fg,"Just perfect. This restaurant is based on a great concept of getting its supplies from small structures dedicated to quality, taste, and organic food. It...",5
-cSK_-y04p3oVu98DShiyQ,Robert et Louise,DiWqygbfpXWG_stYPCBvwA,This place....  well our last day in Paris we decided to find a steakhouse and enjoy some carne. Being Vegetarian I tend to give in a couple of times Year...,5
-cSK_-y04p3oVu98DShiyQ,Robert et Louise,UXjMTyoPxzIZp26Vh3ElQA,"Came here recently and was pretty disappointed. Although the food looked and was presented beautifully, the steak was not at the quality I'd expect for 52...",3
-cSK_-y04p3oVu98DShiyQ,Robert et Louise,b_vCPWTbkd1h7OsSfJ08hA,"What a great meal! This restaurant was recommended by friends, who described it as ""one of their favorite meals while in Paris"" and my husband and I very...",5
d2N7vUpD1kZ7HehPMPTA8g,Ryaki,gj8kqlfb6-NGBVoIBZOiOg,My wife and I were eyeing this place quite often as we passed by it to get to the Metro. Deciding to eat here to satisfy our sushi craving was probably one...,5
d2N7vUpD1kZ7HehPMPTA8g,Ryaki,nfaCRjvT4bBroXk7lUSeOg,"We came here every day at some point during our stay in the neighborhood. The set up is Pret a Manger style cases where you grab and go, or you can sit down...",5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,_ZCCVkhu7on3xgBGWe3lig,"I don't care what the other reviews say, the food was superb, the service was wonderful and the atmosphere was romantic.

I wish I found this place sooner....",5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,1cu-1pA3l56SekdwhTOFtA,"Absolutely perfect experience. Hidden behind the rue de Rivoli in the historical Marais district, Mademoiselle did not disappoint. Starting with the warm...",5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,igNwLtMJ7D1Krnfmgo4Dcw,"#2 best meal I have ever had! 

Took a recommendation from Mr. Rick Steves and searched out this place. It's definitely off the beaten path away from the...",5
wKou-aCDkVzx-KHbALvaXg,Loubnane,gW0jA0cjfvuClOTSNWiAbQ,"Can we still be objective when we have known a restaurant for almost 30 years? We can always try. But, indeed, there is not much to say about the cuisine...",5
wKou-aCDkVzx-KHbALvaXg,Loubnane,q4V4Wmo5hR7MJZR3AzCiAA,"Made a reservation for 7pm on Sunday evening, right when they open for dinner, and while we were initially the only people in the restaurant, by 8:30pm,...",5
wKou-aCDkVzx-KHbALvaXg,Loubnane,n2BjBjxzYYa0u_RXrJ7NoA,"I didn't make reservations but it seemed that was the normal thing to do, so I would recommend looking into that. Either way the host was able to seat us...",5
K_GEE-rokTt1u1OORgu1tw,La Cuisine de Philippe,qWIbf_PKHkDgSuB8NzXMSA,"3 Course Lunch €33  

The entree (American appetizer) was the lobster and crab soufflé. The main dish was the angus beef hanger steak in crushed pepper and...",5
K_GEE-rokTt1u1OORgu1tw,La Cuisine de Philippe,_Q-9Y3q1A6ER3Pi0FCUpng,Holy moly this place is a gem that I accidentally stumbled upon via a lime scooter in sep 2018. I was able to bring my parents later that week and they...,4
K_GEE-rokTt1u1OORgu1tw,La Cuisine de Philippe,Z11IwY8WkeqxtgdT1yWl9Q,The prices are great here! For two people we paid 80 euros not bad at all for the amount of food you get.  The steak here was done to perfection and the...,5
InDDoIYyj_jSkGxG5mFM6A,Café Latin,703sH2abr8WwY5cszRREJA,"We stopped in on a whim for a late afternoon lunch. Cafe Latin exceeded our expectations with the level
Of service and food! Our server spoke English very...",5
InDDoIYyj_jSkGxG5mFM6A,Café Latin,R3f4p-bO_yX1M2Dg5E2h-g,"As an avid yelp user, I wanted to make sure any place in Paris I went to had amazing reviews. We stumbled upon this place coincidentally and let me tell...",4
InDDoIYyj_jSkGxG5mFM6A,Café Latin,CGlUDZupMDG7gT0DW0zZ6w,"This was a delicious find, indeed!

I was traveling with someone who couldn't figure out what they wanted to eat for dinner.  We walked around the Latin...",5
XW5s4lEwq0ehG4ZerRR_WQ,Rumeurs,G_JPROtgQB_lH1DSkQaJlQ,"My wife and I have been in Paris almost a week and while we've loved nearly all the adventures, stopping into Thomas's place has been easily the highlight...",5
XW5s4lEwq0ehG4ZerRR_WQ,Rumeurs,ebtIwV0W5wC2hSHhiCS_nA,Amazing Corsican ham and French cheeses with a beautiful bottle of Pouilly Fume. Great local place to enjoy charcuterie,5
Xh16xM655GFnFdGAXMGiFQ,Restaurant de la Tour,G34F-2R-FpGihSUo092QIg,"This little gem locates near our hotel Pullman Paris Tour Eiffel. So on our last night in Paris, my wife and I decided to dine locally. We chose Restaurant...",5
Xh16xM655GFnFdGAXMGiFQ,Restaurant de la Tour,okiRSfkiW-G6IEi5xbQ9Pw,"Pappardelle with Foie Gras:  The noodles were perfectly cooked, the foie gras was impossibly creamy and the sauce was flavorful but not overwhelming.  A...",4
Xh16xM655GFnFdGAXMGiFQ,Restaurant de la Tour,DZ8n24wlEAtoNPgwMyvp8Q,"My daughter enjoyed the duck and sorbet for desert. I loved the skirt steak and the cheesecake was some of the best ever tasted. 

Reservations are a must,...",5
5oR_HYjo9dJUQCIr9jpzfw,Le Train Bleu,xoAb6KQ7d24s_s1J5BWmYQ,"I absolutely adore this place!! The food, service, atmosphere and experience is just wonderful. Hey I'm not usually one to order a hamburger but I am glad I...",5
5oR_HYjo9dJUQCIr9jpzfw,Le Train Bleu,d5fkH2fi-7Bn8agZ5ueEMw,"The food here is OK but unmemorable; we had better meals in Paris at a similar price point, but I guess to some degree you're paying for the...",3
